Store,Date,Temp_Fahrenheit,Fuel_Price_$,Consumer_Price_Index_CPI,Unemployment_Pct,Size_Sq_ft
36,02/24/2012,62.21,3.55,219.324,7.244,39910
4,02/24/2012,41.31,3.541,130.55,4.607,205863
13,02/24/2012,35.38,3.145,130.55,6.104,219622
25,02/24/2012,35.51,3.739,213.473,6.961,128107
8,02/24/2012,46.33,3.555,224.181,5.825,155078
10,02/24/2012,56.02,3.95,130.55,7.545,126512
35,03/02/2012,42.52,3.617,141.016,8.744,103681
31,03/02/2012,55.83,3.36,219.812,7.057,203750
28,03/02/2012,50.58,3.702,130.35,12.187,206302
16,03/02/2012,25.53,3.031,196.873,6.162,57197
40,03/02/2012,27.86,3.633,137.063,4.261,155083
36,03/02/2012,61.33,3.421,218.862,7.244,39910
25,03/02/2012,34.98,3.617,213.024,6.961,128107
11,03/02/2012,60.24,3.36,223.659,6.833,207499
19,03/02/2012,36.22,3.796,137.063,7.943,203819
39,03/02/2012,60.69,3.36,218.862,7.244,184109
34,03/02/2012,38.64,3.354,130.35,9.653,158114
42,03/02/2012,56.85,3.543,130.35,7.545,39690
6,03/02/2012,57.45,3.36,221.771,6.132,202505
29,03/02/2012,40.58,3.633,137.063,8.988,93638
22,03/02/2012,40.58,3.633,141.016,7.503,119557
43,03/02/2012,51.92,3.36,211.676,9.653,41062
4,03/02/2012,41.81,3.354,130.35,4.607,205863
7,03/02/2012,22.2,3.031,196.873,8.256,70713
33,03/02/2012,59.53,3.543,130.35,7.603,39690
5,03/02/2012,57.35,3.36,220.756,5.943,34875
23,03/02/2012,29.71,3.633,137.063,4.261,114533
10,03/02/2012,56.85,3.543,130.35,7.545,126512
44,03/02/2012,31.39,3.077,130.35,5.774,39910
13,03/02/2012,31.39,3.077,130.35,6.104,219622
18,03/02/2012,37.62,3.633,137.063,8.075,120653
12,03/02/2012,50.58,3.702,130.35,12.187,112238
15,03/02/2012,35.3,3.796,137.063,7.943,123737
1,03/02/2012,56.55,3.36,220.172,7.348,151315
27,03/02/2012,42.52,3.796,141.016,8.009,204184
20,03/02/2012,39.93,3.617,213.024,6.961,203742
14,03/02/2012,42.96,3.617,189.612,8.424,200898
45,03/02/2012,42.96,3.617,189.612,8.424,118221
24,03/02/2012,38.61,3.796,137.063,8.659,203819
37,03/02/2012,61.33,3.36,218.862,7.244,39910
21,03/02/2012,55.83,3.36,219.812,7.057,140167
3,03/02/2012,59.33,3.36,223.659,6.833,37392
2,03/02/2012,55.21,3.36,219.812,7.057,202307
9,03/02/2012,54.43,3.36,223.901,5.667,125833
17,03/02/2012,26.26,3.077,130.35,6.403,93188
8,03/02/2012,45.56,3.36,223.708,5.825,155078
38,03/02/2012,50.58,3.702,130.35,12.187,39690
41,03/02/2012,31.65,3.031,196.873,6.589,196321
32,03/02/2012,35.89,3.031,196.873,8.256,203007
26,03/02/2012,25.24,3.633,137.063,7.467,152513
30,03/02/2012,55.83,3.36,219.812,7.057,42988
34,03/08/2012,78.93,3.374,130.738,9.285,158114
29,03/08/2012,72.99,3.698,138.174,9.419,93638
26,03/08/2012,65.6,3.698,138.174,7.405,152513
13,03/08/2012,81.99,3.512,130.738,5.765,219622
5,03/08/2012,86.91,3.417,222.539,5.603,34875
12,03/08/2012,88.16,3.76,130.738,10.926,112238
1,03/08/2012,86.11,3.417,221.95,6.908,151315
24,03/08/2012,73.26,3.819,138.174,8.953,203819
38,03/08/2012,88.16,3.76,130.738,10.926,39690
44,03/08/2012,81.99,3.512,130.738,5.407,39910
21,03/08/2012,91.57,3.417,221.587,6.565,140167
45,03/08/2012,76.58,3.654,191.164,8.684,118221
32,03/08/2012,75.09,3.528,198.029,7.872,203007
9,03/08/2012,90.23,3.417,225.707,5.277,125833
3,03/08/2012,86.55,3.417,225.464,6.334,37392
22,03/08/2012,72.99,3.698,142.192,7.753,119557
14,03/08/2012,76.58,3.654,191.164,8.684,200898
2,03/08/2012,90.22,3.417,221.587,6.565,202307
10,03/08/2012,84.76,3.595,130.738,7.17,126512
42,03/08/2012,84.76,3.595,130.738,7.17,39690
27,03/08/2012,75.22,3.819,142.192,8.239,204184
37,03/08/2012,85.56,3.417,220.632,6.623,39910
25,03/08/2012,72.08,3.654,214.743,7.28,128107
17,03/08/2012,72.94,3.512,130.738,5.936,93188
36,03/08/2012,85.56,3.404,220.632,6.623,39910
28,03/08/2012,88.16,3.76,130.738,10.926,206302
6,03/08/2012,87.55,3.417,223.561,5.668,202505
39,03/08/2012,84.05,3.417,220.632,6.623,184109
31,03/08/2012,91.57,3.417,221.587,6.565,203750
15,03/08/2012,73.13,3.819,138.174,8.193,123737
11,03/08/2012,86.94,3.417,225.464,6.334,207499
7,03/08/2012,61.83,3.528,198.029,7.872,70713
43,03/08/2012,85.06,3.417,213.339,9.285,41062
40,03/08/2012,70.15,3.698,138.174,4.156,155083
23,03/08/2012,71.51,3.698,138.174,4.156,114533
19,03/08/2012,73.41,3.819,138.174,8.193,203819
8,03/08/2012,85.06,3.417,225.513,5.401,155078
35,03/08/2012,75.22,3.654,142.192,8.839,103681
20,03/08/2012,74.73,3.654,214.743,7.28,203742
4,03/08/2012,83.86,3.374,130.738,4.077,205863
30,03/08/2012,91.57,3.417,221.587,6.565,42988
16,03/08/2012,68.59,3.528,198.029,6.061,57197
41,03/08/2012,73.16,3.528,198.029,6.432,196321
33,03/08/2012,92.13,3.595,130.738,7.147,39690
18,03/08/2012,72.67,3.698,138.174,8.535,120653
25,03/16/2012,50.64,3.862,214.017,6.961,128107
21,03/16/2012,63.39,3.734,220.85,7.057,140167
10,03/16/2012,62.11,4.273,130.826,7.545,126512
26,03/16/2012,35.06,3.867,137.584,7.467,152513
35,03/16/2012,49.6,3.862,141.555,8.744,103681
11,03/16/2012,64.21,3.734,224.717,6.833,207499
40,03/16/2012,37.13,3.867,137.584,4.261,155083
31,03/16/2012,63.39,3.734,220.85,7.057,203750
36,03/16/2012,67.48,3.779,219.896,7.244,39910
32,03/16/2012,51.51,3.486,197.046,8.256,203007
1,03/16/2012,64.74,3.734,221.212,7.348,151315
34,03/16/2012,48.09,3.707,130.826,9.653,158114
29,03/16/2012,46.06,3.867,137.584,8.988,93638
23,03/16/2012,41.19,3.867,137.584,4.261,114533
4,03/16/2012,59.81,3.707,130.826,4.607,205863
42,03/16/2012,62.11,4.273,130.826,7.545,39690
38,03/16/2012,64.44,4.273,130.826,12.187,39690
2,03/16/2012,63.68,3.734,220.85,7.057,202307
16,03/16/2012,38.02,3.486,197.046,6.162,57197
20,03/16/2012,53.73,3.862,214.017,6.961,203742
41,03/16/2012,47.76,3.486,197.046,6.589,196321
17,03/16/2012,43.69,3.529,130.826,6.403,93188
13,03/16/2012,52.5,3.529,130.826,6.104,219622
3,03/16/2012,64.0,3.734,224.717,6.833,37392
33,03/16/2012,65.99,4.273,130.826,7.603,39690
27,03/16/2012,49.6,4.021,141.555,8.009,204184
28,03/16/2012,64.44,4.273,130.826,12.187,206302
6,03/16/2012,62.8,3.734,222.819,6.132,202505
45,03/16/2012,50.56,3.862,190.462,8.424,118221
9,03/16/2012,59.94,3.734,224.959,5.667,125833
24,03/16/2012,48.68,4.021,137.584,8.659,203819
12,03/16/2012,64.44,4.273,130.826,12.187,112238
39,03/16/2012,65.81,3.734,219.896,7.244,184109
18,03/16/2012,45.84,3.867,137.584,8.075,120653
5,03/16/2012,63.55,3.734,221.799,5.943,34875
37,03/16/2012,67.48,3.734,219.896,7.244,39910
30,03/16/2012,63.39,3.734,220.85,7.057,42988
8,03/16/2012,56.63,3.734,224.766,5.825,155078
44,03/16/2012,52.5,3.529,130.826,5.774,39910
7,03/16/2012,37.29,3.486,197.046,8.256,70713
19,03/16/2012,48.2,4.021,137.584,7.943,203819
22,03/16/2012,46.06,3.867,141.555,7.503,119557
43,03/16/2012,57.88,3.734,212.665,9.653,41062
15,03/16/2012,47.42,4.021,137.584,7.943,123737
14,03/16/2012,50.56,3.862,190.462,8.424,200898
30,03/23/2012,62.96,3.787,220.924,7.057,42988
16,03/23/2012,38.7,3.664,197.23,6.162,57197
19,03/23/2012,56.72,4.054,137.655,7.943,203819
3,03/23/2012,66.53,3.787,224.791,6.833,37392
42,03/23/2012,56.54,4.288,130.897,7.545,39690
28,03/23/2012,56.26,4.038,130.897,12.187,206302
1,03/23/2012,65.93,3.787,221.286,7.348,151315
18,03/23/2012,58.06,3.889,137.655,8.075,120653
13,03/23/2012,47.83,3.671,130.897,6.104,219622
36,03/23/2012,69.18,3.845,219.971,7.244,39910
31,03/23/2012,62.96,3.787,220.924,7.057,203750
43,03/23/2012,56.28,3.787,212.74,9.653,41062
20,03/23/2012,66.11,3.9,214.091,6.961,203742
37,03/23/2012,69.18,3.787,219.971,7.244,39910
17,03/23/2012,40.69,3.671,130.897,6.403,93188
25,03/23/2012,62.7,3.9,214.091,6.961,128107
22,03/23/2012,54.68,3.889,141.627,7.503,119557
34,03/23/2012,47.93,3.759,130.897,9.653,158114
7,03/23/2012,35.06,3.664,197.23,8.256,70713
10,03/23/2012,56.54,4.288,130.897,7.545,126512
44,03/23/2012,47.83,3.671,130.897,5.774,39910
39,03/23/2012,67.91,3.787,219.971,7.244,184109
27,03/23/2012,57.3,4.054,141.627,8.009,204184
15,03/23/2012,58.92,4.054,137.655,7.943,123737
33,03/23/2012,60.82,4.288,130.897,7.603,39690
11,03/23/2012,67.16,3.787,224.791,6.833,207499
8,03/23/2012,52.9,3.787,224.84,5.825,155078
32,03/23/2012,47.64,3.664,197.23,8.256,203007
4,03/23/2012,59.07,3.759,130.897,4.607,205863
45,03/23/2012,59.45,3.9,190.536,8.424,118221
26,03/23/2012,49.97,3.889,137.655,7.467,152513
29,03/23/2012,54.68,3.889,137.655,8.988,93638
40,03/23/2012,52.27,3.889,137.655,4.261,155083
14,03/23/2012,59.45,3.9,190.536,8.424,200898
41,03/23/2012,44.04,3.664,197.23,6.589,196321
12,03/23/2012,56.26,4.038,130.897,12.187,112238
6,03/23/2012,63.71,3.787,222.893,6.132,202505
24,03/23/2012,59.51,4.054,137.655,8.659,203819
23,03/23/2012,57.82,3.889,137.655,4.261,114533
5,03/23/2012,64.44,3.787,221.874,5.943,34875
2,03/23/2012,64.01,3.787,220.924,7.057,202307
35,03/23/2012,57.3,3.9,141.627,8.744,103681
38,03/23/2012,56.26,4.038,130.897,12.187,39690
21,03/23/2012,62.96,3.787,220.924,7.057,140167
9,03/23/2012,58.79,3.787,225.034,5.667,125833
15,03/30/2012,42.65,4.098,137.726,7.943,123737
37,03/30/2012,70.48,3.845,220.045,7.244,39910
24,03/30/2012,47.28,4.098,137.726,8.659,203819
17,03/30/2012,45.29,3.734,130.967,6.403,93188
9,03/30/2012,67.87,3.845,225.108,5.667,125833
7,03/30/2012,44.99,3.75,197.413,8.256,70713
27,03/30/2012,49.4,4.098,141.699,8.009,204184
8,03/30/2012,66.69,3.845,224.914,5.825,155078
33,03/30/2012,71.34,4.294,130.967,7.603,39690
3,03/30/2012,69.36,3.845,224.865,6.833,37392
14,03/30/2012,50.04,3.953,190.611,8.424,200898
6,03/30/2012,67.91,3.845,222.968,6.132,202505
30,03/30/2012,67.87,3.845,220.999,7.057,42988
43,03/30/2012,69.88,3.845,212.814,9.653,41062
5,03/30/2012,67.76,3.845,221.948,5.943,34875
19,03/30/2012,43.47,4.098,137.726,7.943,203819
35,03/30/2012,49.4,3.953,141.699,8.744,103681
13,03/30/2012,53.2,3.734,130.967,6.104,219622
18,03/30/2012,45.35,3.921,137.726,8.075,120653
21,03/30/2012,67.87,3.845,220.999,7.057,140167
29,03/30/2012,46.4,3.921,137.726,8.988,93638
23,03/30/2012,36.71,3.921,137.726,4.261,114533
38,03/30/2012,64.36,4.294,130.967,12.187,39690
16,03/30/2012,48.29,3.75,197.413,6.162,57197
39,03/30/2012,69.11,3.845,220.045,7.244,184109
26,03/30/2012,33.33,3.921,137.726,7.467,152513
10,03/30/2012,67.92,4.294,130.967,7.545,126512
42,03/30/2012,67.92,4.294,130.967,7.545,39690
45,03/30/2012,50.04,3.953,190.611,8.424,118221
34,03/30/2012,59.29,3.82,130.967,9.653,158114
20,03/30/2012,51.52,3.953,214.165,6.961,203742
22,03/30/2012,46.4,3.921,141.699,7.503,119557
32,03/30/2012,56.09,3.75,197.413,8.256,203007
36,03/30/2012,70.48,3.891,220.045,7.244,39910
1,03/30/2012,67.61,3.845,221.361,7.348,151315
4,03/30/2012,72.63,3.82,130.967,4.607,205863
11,03/30/2012,70.23,3.845,224.865,6.833,207499
12,03/30/2012,64.36,4.294,130.967,12.187,112238
40,03/30/2012,36.25,3.921,137.726,4.261,155083
41,03/30/2012,51.56,3.75,197.413,6.589,196321
2,03/30/2012,66.83,3.845,220.999,7.057,202307
28,03/30/2012,64.36,4.294,130.967,12.187,206302
31,03/30/2012,67.87,3.845,220.999,7.057,203750
25,03/30/2012,47.92,3.953,214.165,6.961,128107
44,03/30/2012,53.2,3.734,130.967,5.774,39910
35,04/05/2012,53.68,3.951,142.018,8.876,103681
38,04/05/2012,76.03,4.171,131.136,11.627,39690
10,04/05/2012,77.02,4.058,131.136,7.382,126512
36,04/05/2012,77.17,3.835,220.355,6.989,39910
39,04/05/2012,77.15,3.749,220.355,6.989,184109
8,04/05/2012,73.96,3.749,225.229,5.679,155078
9,04/05/2012,78.98,3.749,225.423,5.539,125833
40,04/05/2012,44.47,3.991,138.033,4.125,155083
6,04/05/2012,77.66,3.749,223.28,5.964,202505
11,04/05/2012,79.07,3.749,225.18,6.664,207499
37,04/05/2012,77.17,3.749,220.355,6.989,39910
7,04/05/2012,45.38,3.903,197.606,8.09,70713
12,04/05/2012,76.03,4.171,131.136,11.627,112238
4,04/05/2012,80.14,3.747,131.136,4.308,205863
43,04/05/2012,77.47,3.749,213.113,9.575,41062
29,04/05/2012,50.75,3.991,138.033,9.14,93638
28,04/05/2012,76.03,4.171,131.136,11.627,206302
5,04/05/2012,77.1,3.749,222.259,5.801,34875
21,04/05/2012,77.53,3.749,221.31,6.891,140167
31,04/05/2012,77.53,3.749,221.31,6.891,203750
20,04/05/2012,62.74,3.951,214.477,7.139,203742
25,04/05/2012,58.76,3.951,214.477,7.139,128107
19,04/05/2012,50.76,4.124,138.033,8.15,203819
2,04/05/2012,76.73,3.749,221.31,6.891,202307
32,04/05/2012,58.29,3.903,197.606,8.09,203007
42,04/05/2012,77.02,4.058,131.136,7.382,39690
41,04/05/2012,52.86,3.903,197.606,6.547,196321
14,04/05/2012,55.21,3.951,190.922,8.567,200898
16,04/05/2012,51.34,3.903,197.606,6.169,57197
34,04/05/2012,65.04,3.747,131.136,9.575,158114
27,04/05/2012,53.68,4.124,142.018,8.253,204184
23,04/05/2012,45.88,3.991,138.033,4.125,114533
1,04/05/2012,75.55,3.749,221.672,7.143,151315
3,04/05/2012,79.51,3.749,225.18,6.664,37392
24,04/05/2012,52.14,4.124,138.033,8.983,203819
13,04/05/2012,54.41,3.831,131.136,5.965,219622
45,04/05/2012,55.21,3.951,190.922,8.567,118221
33,04/05/2012,82.43,4.058,131.136,7.396,39690
22,04/05/2012,50.75,3.991,142.018,7.671,119557
18,04/05/2012,49.66,3.991,138.033,8.304,120653
44,04/05/2012,54.41,3.831,131.136,5.621,39910
26,04/05/2012,40.29,3.991,138.033,7.489,152513
15,04/05/2012,51.04,4.124,138.033,8.15,123737
17,04/05/2012,48.86,3.831,131.136,6.235,93188
30,04/05/2012,77.53,3.749,221.31,6.891,42988
32,04/13/2012,52.1,3.901,197.781,8.09,203007
11,04/13/2012,72.74,3.891,225.014,6.664,207499
20,04/13/2012,45.68,4.044,214.313,7.139,203742
23,04/13/2012,41.81,4.025,137.868,4.125,114533
33,04/13/2012,73.17,4.254,131.108,7.396,39690
28,04/13/2012,64.28,4.254,131.108,11.627,206302
14,04/13/2012,51.83,4.044,190.76,8.567,200898
27,04/13/2012,52.22,4.187,141.843,8.253,204184
15,04/13/2012,43.52,4.187,137.868,8.15,123737
1,04/13/2012,69.07,3.891,221.51,7.143,151315
7,04/13/2012,41.43,3.901,197.781,8.09,70713
26,04/13/2012,36.9,4.025,137.868,7.489,152513
39,04/13/2012,71.59,3.891,220.195,6.989,184109
40,04/13/2012,40.65,4.025,137.868,4.125,155083
21,04/13/2012,69.03,3.891,221.148,6.891,140167
4,04/13/2012,68.69,3.881,131.108,4.308,205863
38,04/13/2012,64.28,4.254,131.108,11.627,39690
35,04/13/2012,52.22,4.044,141.843,8.876,103681
44,04/13/2012,51.7,3.833,131.108,5.621,39910
5,04/13/2012,70.56,3.891,222.097,5.801,34875
22,04/13/2012,49.89,4.025,141.843,7.671,119557
9,04/13/2012,69.19,3.891,225.256,5.539,125833
16,04/13/2012,45.83,3.901,197.781,6.169,57197
8,04/13/2012,65.19,3.891,225.063,5.679,155078
13,04/13/2012,51.7,3.833,131.108,5.965,219622
3,04/13/2012,72.83,3.891,225.014,6.664,37392
30,04/13/2012,69.03,3.891,221.148,6.891,42988
18,04/13/2012,47.75,4.025,137.868,8.304,120653
45,04/13/2012,51.83,4.044,190.76,8.567,118221
10,04/13/2012,70.28,4.254,131.108,7.382,126512
17,04/13/2012,46.94,3.833,131.108,6.235,93188
43,04/13/2012,70.18,3.891,212.963,9.575,41062
24,04/13/2012,48.65,4.187,137.868,8.983,203819
34,04/13/2012,59.12,3.881,131.108,9.575,158114
31,04/13/2012,69.03,3.891,221.148,6.891,203750
36,04/13/2012,72.54,3.919,220.195,6.989,39910
25,04/13/2012,42.46,4.044,214.313,7.139,128107
6,04/13/2012,71.29,3.891,223.116,5.964,202505
19,04/13/2012,44.42,4.187,137.868,8.15,203819
41,04/13/2012,46.84,3.901,197.781,6.547,196321
2,04/13/2012,68.08,3.891,221.148,6.891,202307
12,04/13/2012,64.28,4.254,131.108,11.627,112238
29,04/13/2012,49.89,4.025,137.868,9.14,93638
37,04/13/2012,72.54,3.891,220.195,6.989,39910
42,04/13/2012,70.28,4.254,131.108,7.382,39690
31,04/20/2012,66.97,3.877,221.202,6.891,203750
29,04/20/2012,58.81,4.046,137.923,9.14,93638
30,04/20/2012,66.97,3.877,221.202,6.891,42988
7,04/20/2012,39.3,3.936,197.723,8.09,70713
22,04/20/2012,58.81,4.046,141.902,7.671,119557
3,04/20/2012,72.05,3.877,225.069,6.664,37392
2,04/20/2012,65.69,3.877,221.202,6.891,202307
37,04/20/2012,70.87,3.877,220.248,6.989,39910
15,04/20/2012,54.47,4.17,137.923,8.15,123737
44,04/20/2012,50.24,3.845,131.117,5.621,39910
18,04/20/2012,60.88,4.046,137.923,8.304,120653
10,04/20/2012,67.75,4.111,131.117,7.382,126512
21,04/20/2012,66.97,3.877,221.202,6.891,140167
19,04/20/2012,55.2,4.17,137.923,8.15,203819
17,04/20/2012,47.69,3.845,131.117,6.235,93188
32,04/20/2012,49.15,3.936,197.723,8.09,203007
40,04/20/2012,55.3,4.046,137.923,4.125,155083
27,04/20/2012,62.62,4.17,141.902,8.253,204184
43,04/20/2012,67.28,3.877,213.013,9.575,41062
9,04/20/2012,68.04,3.877,225.312,5.539,125833
42,04/20/2012,67.75,4.111,131.117,7.382,39690
36,04/20/2012,70.87,3.918,220.248,6.989,39910
4,04/20/2012,68.6,3.864,131.117,4.308,205863
28,04/20/2012,66.73,4.222,131.117,11.627,206302
20,04/20/2012,60.11,4.027,214.368,7.139,203742
11,04/20/2012,71.97,3.877,225.069,6.664,207499
6,04/20/2012,68.64,3.877,223.171,5.964,202505
16,04/20/2012,43.61,3.936,197.723,6.169,57197
34,04/20/2012,55.34,3.864,131.117,9.575,158114
14,04/20/2012,63.13,4.027,190.814,8.567,200898
12,04/20/2012,66.73,4.222,131.117,11.627,112238
23,04/20/2012,56.55,4.046,137.923,4.125,114533
1,04/20/2012,66.76,3.877,221.564,7.143,151315
39,04/20/2012,70.04,3.877,220.248,6.989,184109
26,04/20/2012,50.81,4.046,137.923,7.489,152513
25,04/20/2012,57.1,4.027,214.368,7.139,128107
8,04/20/2012,63.59,3.877,225.118,5.679,155078
35,04/20/2012,62.62,4.027,141.902,8.876,103681
24,04/20/2012,61.05,4.17,137.923,8.983,203819
5,04/20/2012,67.33,3.877,222.151,5.801,34875
45,04/20/2012,63.13,4.027,190.814,8.567,118221
38,04/20/2012,66.73,4.222,131.117,11.627,39690
41,04/20/2012,43.57,3.936,197.723,6.547,196321
33,04/20/2012,72.94,4.111,131.117,7.396,39690
13,04/20/2012,50.24,3.845,131.117,5.965,219622
45,04/27/2012,53.2,4.004,190.868,8.567,118221
39,04/27/2012,69.11,3.814,220.301,6.989,184109
5,04/27/2012,68.96,3.814,222.205,5.801,34875
8,04/27/2012,70.34,3.814,225.173,5.679,155078
21,04/27/2012,69.21,3.814,221.256,6.891,140167
25,04/27/2012,44.2,4.004,214.422,7.139,128107
19,04/27/2012,42.45,4.163,137.978,8.15,203819
40,04/27/2012,47.51,4.023,137.978,4.125,155083
7,04/27/2012,51.49,3.927,197.665,8.09,70713
13,04/27/2012,64.8,3.842,131.127,5.965,219622
30,04/27/2012,69.21,3.814,221.256,6.891,42988
1,04/27/2012,67.23,3.814,221.618,7.143,151315
33,04/27/2012,83.07,4.088,131.127,7.396,39690
36,04/27/2012,70.06,3.888,220.301,6.989,39910
20,04/27/2012,47.64,4.004,214.422,7.139,203742
42,04/27/2012,80.11,4.088,131.127,7.382,39690
12,04/27/2012,77.99,4.193,131.127,11.627,112238
6,04/27/2012,71.5,3.814,223.225,5.964,202505
32,04/27/2012,61.76,3.927,197.665,8.09,203007
11,04/27/2012,73.4,3.814,225.124,6.664,207499
23,04/27/2012,44.62,4.023,137.978,4.125,114533
37,04/27/2012,70.06,3.814,220.301,6.989,39910
14,04/27/2012,53.2,4.004,190.868,8.567,200898
41,04/27/2012,57.66,3.927,197.665,6.547,196321
2,04/27/2012,67.2,3.814,221.256,6.891,202307
22,04/27/2012,51.42,4.023,141.96,7.671,119557
31,04/27/2012,69.21,3.814,221.256,6.891,203750
28,04/27/2012,77.99,4.193,131.127,11.627,206302
18,04/27/2012,50.43,4.023,137.978,8.304,120653
44,04/27/2012,64.8,3.842,131.127,5.621,39910
15,04/27/2012,41.57,4.163,137.978,8.15,123737
38,04/27/2012,77.99,4.193,131.127,11.627,39690
10,04/27/2012,80.11,4.088,131.127,7.382,126512
3,04/27/2012,73.39,3.814,225.124,6.664,37392
17,04/27/2012,59.11,3.842,131.127,6.235,93188
29,04/27/2012,51.42,4.023,137.978,9.14,93638
35,04/27/2012,52.33,4.004,141.96,8.876,103681
24,04/27/2012,49.26,4.163,137.978,8.983,203819
27,04/27/2012,52.33,4.163,141.96,8.253,204184
16,04/27/2012,59.69,3.927,197.665,6.169,57197
4,04/27/2012,76.47,3.81,131.127,4.308,205863
26,04/27/2012,43.6,4.023,137.978,7.489,152513
9,04/27/2012,73.07,3.814,225.367,5.539,125833
34,04/27/2012,66.49,3.81,131.127,9.575,158114
43,04/27/2012,78.27,3.814,213.063,9.575,41062
13,05/10/2012,61.79,3.815,131.076,5.621,219622
34,05/10/2012,65.41,3.62,131.076,8.839,158114
3,05/10/2012,72.74,3.617,226.721,6.034,37392
16,05/10/2012,50.46,3.779,198.822,5.847,57197
17,05/10/2012,52.81,3.815,131.076,5.527,93188
25,05/10/2012,57.58,3.985,215.926,7.293,128107
6,05/10/2012,70.84,3.617,224.804,5.329,202505
18,05/10/2012,59.68,4.027,138.826,8.243,120653
36,05/10/2012,73.57,3.611,221.853,6.228,39910
31,05/10/2012,70.28,3.617,222.816,6.17,203750
8,05/10/2012,61.41,3.617,226.771,5.124,155078
23,05/10/2012,56.65,4.027,138.826,4.145,114533
30,05/10/2012,70.28,3.617,222.816,6.17,42988
10,05/10/2012,80.88,4.132,131.076,6.943,126512
5,05/10/2012,71.17,3.617,223.774,5.422,34875
28,05/10/2012,81.61,3.966,131.076,10.199,206302
2,05/10/2012,70.27,3.617,222.816,6.17,202307
45,05/10/2012,64.89,3.985,192.17,8.667,118221
12,05/10/2012,81.61,3.966,131.076,10.199,112238
42,05/10/2012,80.88,4.132,131.076,6.943,39690
24,05/10/2012,60.35,4.151,138.826,8.693,203819
19,05/10/2012,59.86,4.151,138.826,7.992,203819
43,05/10/2012,74.09,3.617,214.491,8.839,41062
29,05/10/2012,62.09,4.027,138.826,9.151,93638
26,05/10/2012,54.07,4.027,138.826,7.138,152513
11,05/10/2012,73.37,3.617,226.721,6.034,207499
27,05/10/2012,64.5,4.151,142.852,8.0,204184
39,05/10/2012,72.05,3.617,221.853,6.228,184109
33,05/10/2012,85.18,4.132,131.076,6.895,39690
40,05/10/2012,57.21,4.027,138.826,4.145,155083
7,05/10/2012,48.43,3.779,198.822,7.557,70713
21,05/10/2012,70.28,3.617,222.816,6.17,140167
44,05/10/2012,61.79,3.815,131.076,5.217,39910
41,05/10/2012,50.14,3.779,198.822,6.195,196321
14,05/10/2012,64.89,3.985,192.17,8.667,200898
20,05/10/2012,60.77,3.985,215.926,7.293,203742
1,05/10/2012,68.55,3.617,223.181,6.573,151315
9,05/10/2012,66.61,3.617,226.966,4.954,125833
22,05/10/2012,62.09,4.027,142.852,7.543,119557
32,05/10/2012,55.34,3.779,198.822,7.557,203007
38,05/10/2012,81.61,3.966,131.076,10.199,39690
4,05/10/2012,63.07,3.62,131.076,3.879,205863
15,05/10/2012,59.57,4.151,138.826,7.992,123737
35,05/10/2012,64.5,3.985,142.852,8.665,103681
37,05/10/2012,73.57,3.617,221.853,6.228,39910
15,05/18/2012,58.84,4.029,138.107,8.15,123737
10,05/18/2012,85.19,4.308,131.098,7.382,126512
13,05/18/2012,65.17,3.808,131.098,5.965,219622
21,05/18/2012,72.42,3.63,221.38,6.891,140167
1,05/18/2012,70.33,3.63,221.743,7.143,151315
9,05/18/2012,69.52,3.63,225.494,5.539,125833
35,05/18/2012,65.15,3.848,142.097,8.876,103681
45,05/18/2012,66.3,3.848,190.996,8.567,118221
27,05/18/2012,65.15,4.029,142.097,8.253,204184
39,05/18/2012,72.36,3.63,220.425,6.989,184109
17,05/18/2012,59.67,3.808,131.098,6.235,93188
24,05/18/2012,63.1,4.029,138.107,8.983,203819
43,05/18/2012,72.06,3.63,213.175,9.575,41062
4,05/18/2012,68.43,3.62,131.098,4.308,205863
30,05/18/2012,72.42,3.63,221.38,6.891,42988
34,05/18/2012,64.97,3.62,131.098,9.575,158114
44,05/18/2012,65.17,3.808,131.098,5.621,39910
29,05/18/2012,61.9,3.899,138.107,9.14,93638
38,05/18/2012,84.51,4.11,131.098,11.627,39690
36,05/18/2012,73.7,3.713,220.425,6.989,39910
42,05/18/2012,85.19,4.308,131.098,7.382,39690
23,05/18/2012,58.42,3.899,138.107,4.125,114533
16,05/18/2012,56.74,3.837,197.555,6.169,57197
28,05/18/2012,84.51,4.11,131.098,11.627,206302
6,05/18/2012,70.5,3.63,223.351,5.964,202505
22,05/18/2012,61.9,3.899,142.097,7.671,119557
37,05/18/2012,73.7,3.63,220.425,6.989,39910
14,05/18/2012,66.3,3.848,190.996,8.567,200898
41,05/18/2012,55.24,3.837,197.555,6.547,196321
11,05/18/2012,72.53,3.63,225.251,6.664,207499
32,05/18/2012,57.46,3.837,197.555,8.09,203007
5,05/18/2012,70.45,3.63,222.33,5.801,34875
8,05/18/2012,64.16,3.63,225.3,5.679,155078
26,05/18/2012,52.55,3.899,138.107,7.489,152513
12,05/18/2012,84.51,4.11,131.098,11.627,112238
2,05/18/2012,71.27,3.63,221.38,6.891,202307
33,05/18/2012,89.81,4.308,131.098,7.396,39690
40,05/18/2012,57.59,3.899,138.107,4.125,155083
7,05/18/2012,49.41,3.837,197.555,8.09,70713
19,05/18/2012,58.81,4.029,138.107,8.15,203819
3,05/18/2012,72.38,3.63,225.251,6.664,37392
