ID,Store,Date,Temperature_Fahrenheit,Fuel_Price_USD,Consumer_Price_Index_CPI,Unemployment_percentage,Size_Sqft
06/15/20127,7,06/15/2012,59.33,3.723,197.692,8.09,70713
06/15/20122,2,06/15/2012,80.56,3.393,221.401,6.891,202307
06/15/201219,19,06/15/2012,68.19,3.786,138.13,8.15,203819
06/15/201231,31,06/15/2012,81.51,3.393,221.401,6.891,203750
06/15/201243,43,06/15/2012,87.75,3.393,213.179,9.575,41062
06/15/201236,36,06/15/2012,82.15,3.407,220.449,6.989,39910
06/15/201229,29,06/15/2012,66.56,3.683,138.13,9.14,93638
06/15/201232,32,06/15/2012,70.91,3.723,197.692,8.09,203007
06/15/201210,10,06/15/2012,88.58,4.144,130.83,7.382,126512
06/15/201230,30,06/15/2012,81.51,3.393,221.401,6.891,42988
06/15/20123,3,06/15/2012,84.66,3.393,225.264,6.664,37392
06/15/20129,9,06/15/2012,82.21,3.393,225.507,5.539,125833
06/15/201218,18,06/15/2012,66.58,3.683,138.13,8.304,120653
06/15/201217,17,06/15/2012,56.67,3.756,130.83,6.235,93188
06/22/201233,33,06/22/2012,95.75,4.014,130.793,7.396,39690
06/22/201226,26,06/22/2012,63.04,3.629,138.163,7.489,152513
06/22/20125,5,06/22/2012,80.57,3.346,222.39,5.801,34875
06/22/201245,45,06/22/2012,74.22,3.564,191.065,8.567,118221
06/22/201238,38,06/22/2012,91.61,4.014,130.793,11.627,39690
06/22/201216,16,06/22/2012,70.41,3.735,197.739,6.169,57197
06/22/201235,35,06/22/2012,73.23,3.564,142.161,8.876,103681
06/22/201237,37,06/22/2012,80.4,3.346,220.489,6.989,39910
06/22/201211,11,06/22/2012,83.26,3.346,225.307,6.664,207499
06/22/20123,3,06/22/2012,82.7,3.346,225.307,6.664,37392
06/22/201228,28,06/22/2012,91.61,4.014,130.793,11.627,206302
06/22/201224,24,06/22/2012,72.29,3.722,138.163,8.983,203819
06/22/201234,34,06/22/2012,78.85,3.329,130.793,9.575,158114
06/22/201236,36,06/22/2012,80.4,3.358,220.489,6.989,39910
06/22/201242,42,06/22/2012,89.92,4.014,130.793,7.382,39690
06/22/20124,4,06/22/2012,81.63,3.329,130.793,4.308,205863
06/22/201218,18,06/22/2012,70.92,3.629,138.163,8.304,120653
06/22/20122,2,06/22/2012,81.04,3.346,221.441,6.891,202307
06/22/201219,19,06/22/2012,75.83,3.722,138.163,8.15,203819
06/22/201214,14,06/22/2012,74.22,3.564,191.065,8.567,200898
06/22/201210,10,06/22/2012,89.92,4.014,130.793,7.382,126512
06/22/201231,31,06/22/2012,81.78,3.346,221.441,6.891,203750
06/22/20121,1,06/22/2012,78.39,3.346,221.803,7.143,151315
06/22/201243,43,06/22/2012,87.51,3.346,213.212,9.575,41062
06/22/201217,17,06/22/2012,62.9,3.737,130.793,6.235,93188
06/22/201225,25,06/22/2012,73.52,3.564,214.606,7.139,128107
06/22/201229,29,06/22/2012,70.61,3.629,138.163,9.14,93638
06/22/201213,13,06/22/2012,72.89,3.737,130.793,5.965,219622
06/22/201212,12,06/22/2012,91.61,4.014,130.793,11.627,112238
06/22/20128,8,06/22/2012,78.85,3.346,225.356,5.679,155078
06/22/201223,23,06/22/2012,71.82,3.629,138.163,4.125,114533
06/22/201241,41,06/22/2012,66.88,3.735,197.739,6.547,196321
06/22/201230,30,06/22/2012,81.78,3.346,221.441,6.891,42988
06/22/20129,9,06/22/2012,81.05,3.346,225.55,5.539,125833
06/22/20126,6,06/22/2012,81.2,3.346,223.409,5.964,202505
06/22/201215,15,06/22/2012,74.28,3.722,138.163,8.15,123737
06/22/201239,39,06/22/2012,79.84,3.346,220.489,6.989,184109
06/22/201220,20,06/22/2012,76.51,3.564,214.606,7.139,203742
06/22/201221,21,06/22/2012,81.78,3.346,221.441,6.891,140167
06/22/201222,22,06/22/2012,70.61,3.629,142.161,7.671,119557
06/22/20127,7,06/22/2012,63.69,3.735,197.739,8.09,70713
06/22/201227,27,06/22/2012,73.23,3.722,142.161,8.253,204184
06/22/201232,32,06/22/2012,74.85,3.735,197.739,8.09,203007
06/22/201240,40,06/22/2012,69.32,3.629,138.163,4.125,155083
06/22/201244,44,06/22/2012,72.89,3.737,130.793,5.621,39910
06/29/201225,25,06/29/2012,69.84,3.506,214.647,7.139,128107
06/29/201223,23,06/29/2012,64.23,3.577,138.196,4.125,114533
06/29/201240,40,06/29/2012,64.42,3.577,138.196,4.125,155083
06/29/201231,31,06/29/2012,88.05,3.286,221.481,6.891,203750
06/29/201213,13,06/29/2012,82.0,3.681,130.756,5.965,219622
06/29/201239,39,06/29/2012,85.72,3.286,220.528,6.989,184109
06/29/201229,29,06/29/2012,70.99,3.577,138.196,9.14,93638
06/29/201221,21,06/29/2012,88.05,3.286,221.481,6.891,140167
06/29/20121,1,06/29/2012,84.88,3.286,221.843,7.143,151315
06/29/20128,8,06/29/2012,84.47,3.286,225.398,5.679,155078
06/29/201212,12,06/29/2012,90.47,3.875,130.756,11.627,112238
06/29/201236,36,06/29/2012,86.68,3.273,220.528,6.989,39910
06/29/201244,44,06/29/2012,82.0,3.681,130.756,5.621,39910
06/29/201217,17,06/29/2012,71.14,3.681,130.756,6.235,93188
06/29/201210,10,06/29/2012,91.36,3.875,130.756,7.382,126512
06/29/201218,18,06/29/2012,70.17,3.577,138.196,8.304,120653
06/29/201215,15,06/29/2012,68.91,3.667,138.196,8.15,123737
06/29/201234,34,06/29/2012,81.91,3.257,130.756,9.575,158114
06/29/201224,24,06/29/2012,70.4,3.667,138.196,8.983,203819
06/29/20123,3,06/29/2012,86.42,3.286,225.349,6.664,37392
06/29/20124,4,06/29/2012,84.23,3.257,130.756,4.308,205863
06/29/201227,27,06/29/2012,73.94,3.667,142.192,8.253,204184
06/29/20125,5,06/29/2012,87.08,3.286,222.431,5.801,34875
06/29/201245,45,06/29/2012,75.22,3.506,191.099,8.567,118221
06/29/201230,30,06/29/2012,88.05,3.286,221.481,6.891,42988
06/29/20129,9,06/29/2012,87.18,3.286,225.592,5.539,125833
06/29/201219,19,06/29/2012,69.92,3.667,138.196,8.15,203819
06/29/201243,43,06/29/2012,89.85,3.286,213.246,9.575,41062
06/29/201214,14,06/29/2012,75.22,3.506,191.099,8.567,200898
06/29/201237,37,06/29/2012,86.68,3.286,220.528,6.989,39910
06/29/201233,33,06/29/2012,98.15,3.875,130.756,7.396,39690
06/29/201220,20,06/29/2012,74.15,3.506,214.647,7.139,203742
06/29/201222,22,06/29/2012,70.99,3.577,142.192,7.671,119557
06/29/20127,7,06/29/2012,68.84,3.693,197.786,8.09,70713
06/29/20122,2,06/29/2012,86.32,3.286,221.481,6.891,202307
06/29/201226,26,06/29/2012,60.71,3.577,138.196,7.489,152513
06/29/201242,42,06/29/2012,91.36,3.875,130.756,7.382,39690
06/29/20126,6,06/29/2012,87.35,3.286,223.451,5.964,202505
06/29/201238,38,06/29/2012,90.47,3.875,130.756,11.627,39690
06/29/201216,16,06/29/2012,77.31,3.693,197.786,6.169,57197
06/29/201211,11,06/29/2012,87.86,3.286,225.349,6.664,207499
06/29/201228,28,06/29/2012,90.47,3.875,130.756,11.627,206302
06/29/201232,32,06/29/2012,81.95,3.693,197.786,8.09,203007
06/29/201241,41,06/29/2012,76.54,3.693,197.786,6.547,196321
06/29/201235,35,06/29/2012,73.94,3.506,142.192,8.876,103681
07/09/201212,12,07/09/2012,88.52,4.124,130.933,10.926,112238
07/09/201220,20,07/09/2012,76.36,3.911,215.219,7.28,203742
07/09/201232,32,07/09/2012,72.56,3.596,198.095,7.872,203007
07/09/201218,18,07/09/2012,71.85,3.921,138.473,8.535,120653
07/09/201219,19,07/09/2012,72.2,4.076,138.473,8.193,203819
07/09/201210,10,07/09/2012,83.07,4.124,130.933,7.17,126512
07/09/201229,29,07/09/2012,73.3,3.921,138.473,9.419,93638
07/09/20123,3,07/09/2012,84.99,3.73,225.966,6.334,37392
07/09/20124,4,07/09/2012,82.09,3.709,130.933,4.077,205863
07/09/201234,34,07/09/2012,78.26,3.709,130.933,9.285,158114
07/09/201235,35,07/09/2012,76.0,3.911,142.5,8.839,103681
07/09/201224,24,07/09/2012,72.81,4.076,138.473,8.953,203819
07/09/20126,6,07/09/2012,86.33,3.73,224.056,5.668,202505
07/09/201237,37,07/09/2012,84.19,3.73,221.118,6.623,39910
07/09/201230,30,07/09/2012,88.4,3.73,222.075,6.565,42988
07/09/20121,1,07/09/2012,83.96,3.73,222.439,6.908,151315
07/09/201245,45,07/09/2012,75.7,3.911,191.578,8.684,118221
07/09/20125,5,07/09/2012,86.3,3.73,223.03,5.603,34875
07/09/201217,17,07/09/2012,61.99,3.689,130.933,5.936,93188
07/09/201215,15,07/09/2012,71.61,4.076,138.473,8.193,123737
07/09/201233,33,07/09/2012,92.02,4.124,130.933,7.147,39690
07/09/201236,36,07/09/2012,84.19,3.697,221.118,6.623,39910
07/09/201222,22,07/09/2012,73.3,3.921,142.5,7.753,119557
07/09/201242,42,07/09/2012,83.07,4.124,130.933,7.17,39690
07/09/201238,38,07/09/2012,88.52,4.124,130.933,10.926,39690
07/09/201231,31,07/09/2012,88.4,3.73,222.075,6.565,203750
07/09/201243,43,07/09/2012,84.99,3.73,213.799,9.285,41062
07/09/20122,2,07/09/2012,87.65,3.73,222.075,6.565,202307
07/09/201213,13,07/09/2012,70.65,3.689,130.933,5.765,219622
07/09/201214,14,07/09/2012,75.7,3.911,191.578,8.684,200898
07/09/20127,7,07/09/2012,57.84,3.596,198.095,7.872,70713
07/09/201223,23,07/09/2012,66.74,3.921,138.473,4.156,114533
07/09/201225,25,07/09/2012,72.79,3.911,215.219,7.28,128107
07/09/20129,9,07/09/2012,87.93,3.73,226.21,5.277,125833
07/09/201244,44,07/09/2012,70.65,3.689,130.933,5.407,39910
07/09/201228,28,07/09/2012,88.52,4.124,130.933,10.926,206302
07/09/201227,27,07/09/2012,76.0,4.076,142.5,8.239,204184
07/09/201241,41,07/09/2012,67.41,3.596,198.095,6.432,196321
07/09/201216,16,07/09/2012,60.09,3.596,198.095,6.061,57197
07/09/201211,11,07/09/2012,85.17,3.73,225.966,6.334,207499
07/09/201239,39,07/09/2012,83.71,3.73,221.118,6.623,184109
07/09/201240,40,07/09/2012,65.06,3.921,138.473,4.156,155083
07/09/201226,26,07/09/2012,61.58,3.921,138.473,7.405,152513
07/09/20128,8,07/09/2012,80.87,3.73,226.015,5.401,155078
07/09/201221,21,07/09/2012,88.4,3.73,222.075,6.565,140167
07/12/20126,6,07/12/2012,64.25,3.198,225.288,5.329,202505
07/12/201240,40,07/12/2012,31.57,3.679,138.379,4.145,155083
07/12/20124,4,07/12/2012,53.67,3.227,131.478,3.879,205863
07/12/20125,5,07/12/2012,66.13,3.198,224.255,5.422,34875
07/12/20127,7,07/12/2012,34.19,3.373,199.63,7.557,70713
07/12/201241,41,07/12/2012,41.5,3.373,199.63,6.195,196321
07/12/201242,42,07/12/2012,61.21,3.668,131.478,6.943,39690
07/12/201244,44,07/12/2012,43.67,3.456,131.478,5.217,39910
07/12/20123,3,07/12/2012,65.09,3.198,227.21,6.034,37392
07/12/20122,2,07/12/2012,64.19,3.198,223.293,6.17,202307
07/12/201243,43,07/12/2012,57.08,3.198,214.958,8.839,41062
07/12/20121,1,07/12/2012,64.12,3.198,223.66,6.573,151315
07/12/201239,39,07/12/2012,67.94,3.198,222.326,6.228,184109
07/12/201245,45,07/12/2012,45.53,3.688,192.326,8.667,118221
07/12/201215,15,07/12/2012,40.95,3.92,138.379,7.992,123737
07/12/201238,38,07/12/2012,57.83,3.668,131.478,10.199,39690
07/12/201217,17,07/12/2012,38.92,3.456,131.478,5.527,93188
07/12/201225,25,07/12/2012,44.84,3.688,216.31,7.293,128107
07/12/201230,30,07/12/2012,64.28,3.198,223.293,6.17,42988
07/12/201235,35,07/12/2012,44.13,3.688,142.423,8.665,103681
07/12/201211,11,07/12/2012,66.39,3.198,227.21,6.034,207499
07/12/201218,18,07/12/2012,37.27,3.679,138.379,8.243,120653
07/12/201229,29,07/12/2012,42.13,3.679,138.379,9.151,93638
07/12/201237,37,07/12/2012,68.04,3.198,222.326,6.228,39910
07/12/201219,19,07/12/2012,43.1,3.92,138.379,7.992,203819
07/12/201228,28,07/12/2012,57.83,3.668,131.478,10.199,206302
07/12/201236,36,07/12/2012,68.04,3.204,222.326,6.228,39910
07/12/201210,10,07/12/2012,61.21,3.668,131.478,6.943,126512
07/12/201232,32,07/12/2012,44.06,3.373,199.63,7.557,203007
07/12/201220,20,07/12/2012,48.4,3.688,216.31,7.293,203742
07/12/201233,33,07/12/2012,62.25,3.668,131.478,6.895,39690
07/12/201227,27,07/12/2012,44.13,3.92,142.423,8.0,204184
07/12/201226,26,07/12/2012,32.26,3.679,138.379,7.138,152513
07/12/201213,13,07/12/2012,43.67,3.456,131.478,5.621,219622
07/12/201221,21,07/12/2012,64.28,3.198,223.293,6.17,140167
07/12/201214,14,07/12/2012,45.53,3.688,192.326,8.667,200898
07/12/20128,8,07/12/2012,53.13,3.198,227.26,5.124,155078
07/12/201223,23,07/12/2012,35.02,3.679,138.379,4.145,114533
07/12/201222,22,07/12/2012,42.13,3.679,142.423,7.543,119557
07/12/20129,9,07/12/2012,61.19,3.198,227.456,4.954,125833
07/12/201224,24,07/12/2012,38.41,3.92,138.379,8.693,203819
07/12/201212,12,07/12/2012,57.83,3.668,131.478,10.199,112238
07/12/201231,31,07/12/2012,64.28,3.198,223.293,6.17,203750
07/12/201216,16,07/12/2012,34.12,3.373,199.63,5.847,57197
07/12/201234,34,07/12/2012,46.37,3.227,131.478,8.839,158114
07/13/201239,39,07/13/2012,78.16,3.256,220.606,6.623,184109
07/13/201211,11,07/13/2012,82.46,3.256,225.434,6.334,207499
07/13/201219,19,07/13/2012,73.17,3.689,138.263,8.193,203819
07/13/20124,4,07/13/2012,76.86,3.224,130.683,4.077,205863
07/13/201242,42,07/13/2012,89.8,3.723,130.683,7.17,39690
07/13/201226,26,07/13/2012,64.47,3.561,138.263,7.405,152513
07/13/201245,45,07/13/2012,79.97,3.523,191.169,8.684,118221
07/13/20122,2,07/13/2012,80.17,3.256,221.562,6.565,202307
07/13/201228,28,07/13/2012,95.61,3.723,130.683,10.926,206302
07/13/20121,1,07/13/2012,77.12,3.256,221.924,6.908,151315
07/13/201220,20,07/13/2012,78.27,3.523,214.728,7.28,203742
07/13/201232,32,07/13/2012,71.57,3.613,197.879,7.872,203007
07/13/201210,10,07/13/2012,89.8,3.723,130.683,7.17,126512
07/13/201237,37,07/13/2012,78.15,3.256,220.606,6.623,39910
07/13/201216,16,07/13/2012,70.29,3.613,197.879,6.061,57197
07/13/201227,27,07/13/2012,78.95,3.689,142.255,8.239,204184
07/13/20128,8,07/13/2012,78.46,3.256,225.483,5.401,155078
07/13/20127,7,07/13/2012,64.21,3.613,197.879,7.872,70713
07/13/201222,22,07/13/2012,75.81,3.561,142.255,7.753,119557
07/13/201215,15,07/13/2012,72.62,3.689,138.263,8.193,123737
07/13/201214,14,07/13/2012,79.97,3.523,191.169,8.684,200898
07/13/201221,21,07/13/2012,82.51,3.256,221.562,6.565,140167
07/13/20125,5,07/13/2012,80.78,3.256,222.512,5.603,34875
07/13/201244,44,07/13/2012,83.68,3.595,130.683,5.407,39910
07/13/20129,9,07/13/2012,82.39,3.256,225.677,5.277,125833
07/13/201243,43,07/13/2012,78.82,3.256,213.313,9.285,41062
07/13/201236,36,07/13/2012,78.15,3.245,220.606,6.623,39910
07/13/201234,34,07/13/2012,74.02,3.224,130.683,9.285,158114
07/13/201218,18,07/13/2012,75.09,3.561,138.263,8.535,120653
07/13/201223,23,07/13/2012,69.19,3.561,138.263,4.156,114533
07/13/20123,3,07/13/2012,82.28,3.256,225.434,6.334,37392
07/13/201217,17,07/13/2012,72.94,3.595,130.683,5.936,93188
07/13/201229,29,07/13/2012,75.81,3.561,138.263,9.419,93638
07/13/201238,38,07/13/2012,95.61,3.723,130.683,10.926,39690
07/13/201213,13,07/13/2012,83.68,3.595,130.683,5.765,219622
07/13/201224,24,07/13/2012,75.36,3.689,138.263,8.953,203819
07/13/20126,6,07/13/2012,80.27,3.256,223.533,5.668,202505
07/13/201225,25,07/13/2012,73.87,3.523,214.728,7.28,128107
07/13/201230,30,07/13/2012,82.51,3.256,221.562,6.565,42988
07/13/201212,12,07/13/2012,95.61,3.723,130.683,10.926,112238
07/13/201233,33,07/13/2012,97.6,3.723,130.683,7.147,39690
07/13/201241,41,07/13/2012,67.24,3.613,197.879,6.432,196321
07/13/201240,40,07/13/2012,67.48,3.561,138.263,4.156,155083
07/13/201235,35,07/13/2012,78.95,3.523,142.255,8.839,103681
07/13/201231,31,07/13/2012,82.51,3.256,221.562,6.565,203750
07/20/201217,17,07/20/2012,70.59,3.556,130.701,5.936,93188
07/20/201212,12,07/20/2012,85.53,3.726,130.701,10.926,112238
07/20/201229,29,07/20/2012,76.57,3.61,138.233,9.419,93638
07/20/20123,3,07/20/2012,81.38,3.311,225.444,6.334,37392
07/20/201227,27,07/20/2012,78.64,3.732,142.234,8.239,204184
07/20/201235,35,07/20/2012,78.64,3.567,142.234,8.839,103681
07/20/20125,5,07/20/2012,81.05,3.311,222.521,5.603,34875
07/20/201221,21,07/20/2012,84.25,3.311,221.57,6.565,140167
07/20/201237,37,07/20/2012,81.76,3.311,220.615,6.623,39910
07/20/201215,15,07/20/2012,75.31,3.732,138.233,8.193,123737
07/20/201220,20,07/20/2012,76.04,3.567,214.733,7.28,203742
07/20/201230,30,07/20/2012,84.25,3.311,221.57,6.565,42988
07/20/201211,11,07/20/2012,82.41,3.311,225.444,6.334,207499
07/20/201243,43,07/20/2012,83.83,3.311,213.322,9.285,41062
07/20/201240,40,07/20/2012,70.45,3.61,138.233,4.156,155083
07/20/201242,42,07/20/2012,84.45,3.589,130.701,7.17,39690
07/20/201236,36,07/20/2012,81.76,3.301,220.615,6.623,39910
07/20/201219,19,07/20/2012,76.17,3.732,138.233,8.193,203819
07/20/201216,16,07/20/2012,68.43,3.585,197.929,6.061,57197
07/20/201213,13,07/20/2012,75.69,3.556,130.701,5.765,219622
07/20/201231,31,07/20/2012,84.25,3.311,221.57,6.565,203750
07/20/20122,2,07/20/2012,83.23,3.311,221.57,6.565,202307
07/20/201218,18,07/20/2012,77.43,3.61,138.233,8.535,120653
07/20/20126,6,07/20/2012,81.57,3.311,223.542,5.668,202505
07/20/201232,32,07/20/2012,77.76,3.585,197.929,7.872,203007
07/20/201210,10,07/20/2012,84.45,3.589,130.701,7.17,126512
07/20/20124,4,07/20/2012,79.14,3.263,130.701,4.077,205863
07/20/201234,34,07/20/2012,77.7,3.263,130.701,9.285,158114
07/20/201228,28,07/20/2012,85.53,3.726,130.701,10.926,206302
07/20/201214,14,07/20/2012,78.89,3.567,191.167,8.684,200898
07/20/201241,41,07/20/2012,74.06,3.585,197.929,6.432,196321
07/20/20127,7,07/20/2012,62.87,3.585,197.929,7.872,70713
07/20/201222,22,07/20/2012,76.57,3.61,142.234,7.753,119557
07/20/201225,25,07/20/2012,74.32,3.567,214.733,7.28,128107
07/20/201244,44,07/20/2012,75.69,3.556,130.701,5.407,39910
07/20/201245,45,07/20/2012,78.89,3.567,191.167,8.684,118221
07/20/201226,26,07/20/2012,66.75,3.61,138.233,7.405,152513
07/20/201233,33,07/20/2012,91.49,3.589,130.701,7.147,39690
07/20/201238,38,07/20/2012,85.53,3.726,130.701,10.926,39690
07/20/20128,8,07/20/2012,79.94,3.311,225.493,5.401,155078
07/20/20121,1,07/20/2012,80.42,3.311,221.933,6.908,151315
07/20/20129,9,07/20/2012,83.39,3.311,225.687,5.277,125833
07/20/201239,39,07/20/2012,80.32,3.311,220.615,6.623,184109
07/20/201224,24,07/20/2012,76.42,3.732,138.233,8.953,203819
07/20/201223,23,07/20/2012,71.13,3.61,138.233,4.156,114533
07/27/201238,38,07/27/2012,93.47,3.769,130.72,10.926,39690
07/27/201244,44,07/27/2012,80.42,3.537,130.72,5.407,39910
07/27/201218,18,07/27/2012,72.97,3.701,138.203,8.535,120653
07/27/201228,28,07/27/2012,93.47,3.769,130.72,10.926,206302
07/27/201230,30,07/27/2012,88.09,3.407,221.579,6.565,42988
07/27/20123,3,07/27/2012,84.94,3.407,225.454,6.334,37392
07/27/201239,39,07/27/2012,82.89,3.407,220.623,6.623,184109
07/27/201235,35,07/27/2012,76.01,3.647,142.213,8.839,103681
07/27/201214,14,07/27/2012,77.2,3.647,191.166,8.684,200898
07/27/201223,23,07/27/2012,69.31,3.701,138.203,4.156,114533
07/27/20124,4,07/27/2012,81.06,3.356,130.72,4.077,205863
07/27/20122,2,07/27/2012,86.37,3.407,221.579,6.565,202307
07/27/201241,41,07/27/2012,73.31,3.57,197.979,6.432,196321
07/27/201213,13,07/27/2012,80.42,3.537,130.72,5.765,219622
07/27/201240,40,07/27/2012,67.88,3.701,138.203,4.156,155083
07/27/201229,29,07/27/2012,73.52,3.701,138.203,9.419,93638
07/27/201219,19,07/27/2012,74.43,3.82,138.203,8.193,203819
07/27/20126,6,07/27/2012,85.78,3.407,223.552,5.668,202505
07/27/201236,36,07/27/2012,84.0,3.392,220.623,6.623,39910
07/27/201222,22,07/27/2012,73.52,3.701,142.213,7.753,119557
07/27/20129,9,07/27/2012,86.41,3.407,225.697,5.277,125833
07/27/201211,11,07/27/2012,85.43,3.407,225.454,6.334,207499
07/27/201226,26,07/27/2012,64.12,3.701,138.203,7.405,152513
07/27/20121,1,07/27/2012,82.66,3.407,221.941,6.908,151315
07/27/201225,25,07/27/2012,72.98,3.647,214.738,7.28,128107
07/27/201243,43,07/27/2012,82.01,3.407,213.33,9.285,41062
07/27/20127,7,07/27/2012,64.6,3.57,197.979,7.872,70713
07/27/201237,37,07/27/2012,84.0,3.407,220.623,6.623,39910
07/27/201231,31,07/27/2012,88.09,3.407,221.579,6.565,203750
07/27/201220,20,07/27/2012,74.6,3.647,214.738,7.28,203742
07/27/201245,45,07/27/2012,77.2,3.647,191.166,8.684,118221
07/27/201227,27,07/27/2012,76.01,3.82,142.213,8.239,204184
07/27/201232,32,07/27/2012,77.56,3.57,197.979,7.872,203007
07/27/201224,24,07/27/2012,73.62,3.82,138.203,8.953,203819
07/27/201233,33,07/27/2012,93.95,3.769,130.72,7.147,39690
07/27/201216,16,07/27/2012,69.0,3.57,197.979,6.061,57197
07/27/201212,12,07/27/2012,93.47,3.769,130.72,10.926,112238
07/27/201217,17,07/27/2012,74.2,3.537,130.72,5.936,93188
07/27/201234,34,07/27/2012,77.3,3.356,130.72,9.285,158114
07/27/20125,5,07/27/2012,85.06,3.407,222.53,5.603,34875
07/27/201221,21,07/27/2012,88.09,3.407,221.579,6.565,140167
07/27/201242,42,07/27/2012,83.98,3.769,130.72,7.17,39690
07/27/201215,15,07/27/2012,73.9,3.82,138.203,8.193,123737
07/27/201210,10,07/27/2012,83.98,3.769,130.72,7.17,126512
07/27/20128,8,07/27/2012,81.71,3.407,225.503,5.401,155078
08/06/201243,43,08/06/2012,85.73,3.452,213.17,9.575,41062
08/06/201229,29,08/06/2012,61.71,3.746,138.117,9.14,93638
08/06/201240,40,08/06/2012,55.78,3.746,138.117,4.125,155083
08/06/20129,9,08/06/2012,78.91,3.452,225.495,5.539,125833
08/06/201216,16,08/06/2012,65.43,3.741,197.655,6.169,57197
08/06/20128,8,08/06/2012,74.28,3.452,225.301,5.679,155078
08/06/201211,11,08/06/2012,82.1,3.452,225.252,6.664,207499
08/06/201242,42,08/06/2012,86.87,4.103,130.89,7.382,39690
08/06/20124,4,08/06/2012,78.11,3.433,130.89,4.308,205863
08/06/201225,25,08/06/2012,58.48,3.689,214.553,7.139,128107
08/06/201245,45,08/06/2012,64.3,3.689,191.016,8.567,118221
08/06/201223,23,08/06/2012,56.82,3.746,138.117,4.125,114533
08/06/201238,38,08/06/2012,84.83,4.103,130.89,11.627,39690
08/06/201217,17,08/06/2012,60.51,3.776,130.89,6.235,93188
08/06/201213,13,08/06/2012,68.4,3.776,130.89,5.965,219622
08/06/201218,18,08/06/2012,59.1,3.746,138.117,8.304,120653
08/06/201230,30,08/06/2012,79.47,3.452,221.388,6.891,42988
08/06/201224,24,08/06/2012,59.93,3.871,138.117,8.983,203819
08/06/201212,12,08/06/2012,84.83,4.103,130.89,11.627,112238
08/06/20126,6,08/06/2012,80.5,3.452,223.355,5.964,202505
08/06/201234,34,08/06/2012,75.35,3.433,130.89,9.575,158114
08/06/20123,3,08/06/2012,81.65,3.452,225.252,6.664,37392
08/06/201233,33,08/06/2012,90.94,4.103,130.89,7.396,39690
08/06/201235,35,08/06/2012,64.05,3.689,142.116,8.876,103681
08/06/20125,5,08/06/2012,81.02,3.452,222.336,5.801,34875
08/06/201231,31,08/06/2012,79.47,3.452,221.388,6.891,203750
08/06/201239,39,08/06/2012,81.12,3.452,220.436,6.989,184109
08/06/201220,20,08/06/2012,62.01,3.689,214.553,7.139,203742
08/06/201244,44,08/06/2012,68.4,3.776,130.89,5.621,39910
08/06/201214,14,08/06/2012,64.3,3.689,191.016,8.567,200898
08/06/201215,15,08/06/2012,59.35,3.871,138.117,8.15,123737
08/06/20127,7,08/06/2012,63.07,3.741,197.655,8.09,70713
08/06/201221,21,08/06/2012,79.47,3.452,221.388,6.891,140167
08/06/201222,22,08/06/2012,61.71,3.746,142.116,7.671,119557
08/06/201227,27,08/06/2012,64.05,3.871,142.116,8.253,204184
08/06/201237,37,08/06/2012,81.5,3.452,220.436,6.989,39910
08/06/201241,41,08/06/2012,65.11,3.741,197.655,6.547,196321
08/06/201210,10,08/06/2012,86.87,4.103,130.89,7.382,126512
08/06/201228,28,08/06/2012,84.83,4.103,130.89,11.627,206302
08/06/201232,32,08/06/2012,71.14,3.741,197.655,8.09,203007
08/06/20122,2,08/06/2012,78.69,3.452,221.388,6.891,202307
08/06/20121,1,08/06/2012,78.3,3.452,221.749,7.143,151315
08/06/201226,26,08/06/2012,49.43,3.746,138.117,7.489,152513
08/06/201219,19,08/06/2012,60.19,3.871,138.117,8.15,203819
08/06/201236,36,08/06/2012,81.5,3.513,220.436,6.989,39910
08/17/201230,30,08/17/2012,85.55,3.571,221.675,6.565,42988
08/17/201227,27,08/17/2012,76.51,3.963,142.216,8.239,204184
08/17/20128,8,08/17/2012,81.21,3.571,225.605,5.401,155078
08/17/201211,11,08/17/2012,87.73,3.571,225.556,6.334,207499
08/17/201241,41,08/17/2012,65.77,3.545,198.1,6.432,196321
08/17/201213,13,08/17/2012,79.4,3.545,130.791,5.765,219622
08/17/201225,25,08/17/2012,66.99,3.807,214.826,7.28,128107
08/17/201242,42,08/17/2012,88.83,4.002,130.791,7.17,39690
08/17/201235,35,08/17/2012,76.51,3.807,142.216,8.839,103681
08/17/20123,3,08/17/2012,87.36,3.571,225.556,6.334,37392
08/17/201222,22,08/17/2012,74.92,3.84,142.216,7.753,119557
08/17/201220,20,08/17/2012,69.57,3.807,214.826,7.28,203742
08/17/201231,31,08/17/2012,85.55,3.571,221.675,6.565,203750
08/17/20127,7,08/17/2012,59.66,3.545,198.1,7.872,70713
08/17/201239,39,08/17/2012,84.72,3.571,220.72,6.623,184109
08/17/201217,17,08/17/2012,70.98,3.545,130.791,5.936,93188
08/17/201215,15,08/17/2012,70.29,3.963,138.186,8.193,123737
08/17/201210,10,08/17/2012,88.83,4.002,130.791,7.17,126512
08/17/20121,1,08/17/2012,84.85,3.571,222.038,6.908,151315
08/17/201236,36,08/17/2012,85.89,3.571,220.72,6.623,39910
08/17/201234,34,08/17/2012,77.78,3.552,130.791,9.285,158114
08/17/201212,12,08/17/2012,94.87,4.002,130.791,10.926,112238
08/17/201237,37,08/17/2012,85.89,3.571,220.72,6.623,39910
08/17/201245,45,08/17/2012,75.71,3.807,191.228,8.684,118221
